,Sanger&CMRI,Broad
GO_OSTEOBLAST_DIFFERENTIATION,0.2080569686116148,0.15249375302186646
REACTOME_RAB_GERANYLGERANYLATION,0.2083614697546027,0.2782718874498281
GO_ORGANIC_ACID_CATABOLIC_PROCESS,0.20856211970001884,0.2481708933662143
REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL,0.2085865863710466,0.18742925727981893
KAAB_HEART_ATRIUM_VS_VENTRICLE_DN,0.20966893197822317,0.12702149931080442
GO_RNA_HELICASE_ACTIVITY,0.21016400988825104,0.11092198463898617
MIKKELSEN_MEF_HCP_WITH_H3K27ME3,0.21056031571169628,0.06771608176035421
GO_OXIDOREDUCTASE_ACTIVITY,0.21060114395446083,0.2127731061409194
GO_ACROSOMAL_VESICLE,0.21086564170744346,0.2482485255158723
GO_BASEMENT_MEMBRANE,0.21105157942772354,0.3190352861695771
GO_REGULATION_OF_RNA_SPLICING,0.21133457645986267,0.18044226652675963
GO_CELLULAR_EXTRAVASATION,0.2115575926735192,0.05189779688456673
LIU_COMMON_CANCER_GENES,0.2116520022200058,0.08922847608759214
GO_GLYCOPROTEIN_METABOLIC_PROCESS,0.21217540975907406,0.29453938154735937
GO_NUCLEOSIDE_BISPHOSPHATE_BIOSYNTHETIC_PROCESS,0.21283688772362364,0.21827375509499014
GO_GOLGI_LUMEN,0.21318856418351637,0.26606345897727884
ESC_V6.5_UP_LATE.V1_UP,0.21328507392563809,0.3544133676857936
GO_THIOESTER_METABOLIC_PROCESS,0.2139616158982459,0.29718753453063346
GO_ORGANELLE_ENVELOPE_LUMEN,0.2140495014792083,0.24906700840397794
REACTOME_IRE1ALPHA_ACTIVATES_CHAPERONES,0.21417100426335817,0.2098050737540117
RB_P107_DN.V1_DN,0.21446269361344167,0.18201911383315897
GO_CELL_CELL_CONTACT_ZONE,0.21472587172546437,0.2608005227418775
GO_HUMORAL_IMMUNE_RESPONSE,0.2149461067689504,0.05458157684399881
PID_INTEGRIN_CS_PATHWAY,0.21511079159206037,0.2715638149321946
CYCLIN_D1_UP.V1_UP,0.21538404705428615,0.1811475218198084
HALLMARK_FATTY_ACID_METABOLISM,0.21542138969440183,0.3987601193167592
GO_ANION_TRANSPORT,0.21603152317890786,0.21118054395014224
GO_RIBOSOMAL_SMALL_SUBUNIT_BIOGENESIS,0.21646376064824066,0.1566809625576541
MIKKELSEN_NPC_HCP_WITH_H3K27ME3,0.216771884587776,0.1211940848566218
GO_HOST_CELLULAR_COMPONENT,0.21696543052966316,0.0857279915280487
GO_TRANSCRIPTION_BY_RNA_POLYMERASE_I,0.2170794925999699,0.25287744901854614
KEGG_ECM_RECEPTOR_INTERACTION,0.21722505111924587,0.32041290714253307
REACTOME_INTERACTIONS_OF_REV_WITH_HOST_CELLULAR_PROTEINS,0.21745960904230568,0.22464320499332305
REACTOME_SUMOYLATION_OF_DNA_DAMAGE_RESPONSE_AND_REPAIR_PROTEINS,0.2175218947415724,0.1659540797621006
REACTOME_NS1_MEDIATED_EFFECTS_ON_HOST_PATHWAYS,0.21763583325045865,0.20382870099408262
HALLMARK_KRAS_SIGNALING_UP,0.21804180850295926,0.20523709861767211
GO_ORGANIC_ANION_TRANSPORT,0.21806780932352843,0.20505888674024683
PETRETTO_HEART_MASS_QTL_CIS_DN,0.21906301125554117,0.11399584795711339
GO_REGULATION_OF_CARBOHYDRATE_CATABOLIC_PROCESS,0.22076871810864976,0.10525640034454402
GO_COLLAGEN_FIBRIL_ORGANIZATION,0.22080762962558448,0.11007672604765519
GO_PLASMA_MEMBRANE_SIGNALING_RECEPTOR_COMPLEX,0.22081395250486324,0.17993724239809727
GO_MONOVALENT_INORGANIC_CATION_TRANSPORT,0.2209687339040274,0.1700924905541416
GO_FATTY_ACYL_COA_METABOLIC_PROCESS,0.22261001432794952,0.3270867548529189
STEIN_ESRRA_TARGETS,0.22285988478927785,0.1878345369590492
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS,0.22288346092286673,0.2963905989781604
GO_REGULATION_OF_POSTTRANSCRIPTIONAL_GENE_SILENCING,0.223162169940662,0.13606939373881624
GO_TRANSFERASE_ACTIVITY_TRANSFERRING_HEXOSYL_GROUPS,0.2231724079324784,0.29804262371855267
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM,0.2232004415289062,0.13647121220480793
GO_RIBOSOMAL_LARGE_SUBUNIT_BIOGENESIS,0.22367809933767968,0.1774170433661011
REACTOME_VIRAL_MESSENGER_RNA_SYNTHESIS,0.22404520757052113,0.2243591958609885
GO_MOLECULAR_TRANSDUCER_ACTIVITY,0.22456226971960977,0.1805673639744692
GO_RRNA_TRANSCRIPTION,0.22497276596757837,0.2243064434063555
GO_NCRNA_METABOLIC_PROCESS,0.2253526486477485,0.12314303005904564
IL2_UP.V1_DN,0.2253715965790974,0.15714661179011227
GO_MRNA_EXPORT_FROM_NUCLEUS,0.22608928041010468,0.18898103824559495
GO_FIBRILLAR_CENTER,0.22620407541330814,0.12027463449093166
SHEPARD_CRUSH_AND_BURN_MUTANT_UP,0.22684057459499823,0.16196213504129098
KRAS.600_UP.V1_UP,0.22699942542976823,0.14639900254574953
GO_GLYCOPROTEIN_BIOSYNTHETIC_PROCESS,0.2270350127588094,0.2879754258903483
GO_U2_TYPE_CATALYTIC_STEP_2_SPLICEOSOME,0.22704669992663462,0.2806486441393303
GO_ENDODERM_DEVELOPMENT,0.2271694274804907,0.26968843768024464
GO_METALLOENDOPEPTIDASE_ACTIVITY,0.22783344992830828,0.24978838426514205
GO_REGULATION_OF_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY,0.22805155350798906,0.10637454818555203
GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_CH_GROUP_OF_DONORS,0.22824095399499666,0.2980677348599924
LANDIS_ERBB2_BREAST_PRENEOPLASTIC_DN,0.22829318612415714,0.2508717305129245
GO_INORGANIC_ANION_TRANSPORT,0.22874674978258921,0.2629570738337603
ATF2_S_UP.V1_DN,0.23005570951794607,0.28548168271917995
CSR_LATE_UP.V1_DN,0.23073101182469202,0.20788372858468734
GO_REGULATION_OF_MRNA_PROCESSING,0.23186528523951488,0.18372987703391594
GO_EXOGENOUS_PROTEIN_BINDING,0.2319013841080213,0.2891234089329754
KEGG_HEMATOPOIETIC_CELL_LINEAGE,0.2325665314013158,0.07495107089496386
REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM,0.23334856158695585,0.23565072555653524
GO_CELLULAR_PROTEIN_COMPLEX_DISASSEMBLY,0.23347146026583918,0.17801984724690958
GO_MEMBRANE_PROTEIN_COMPLEX,0.2337677130114148,0.17792038322155496
NRL_DN.V1_DN,0.23407455027686908,0.17533233056122396
GO_ORGANOPHOSPHATE_ESTER_TRANSPORT,0.234116167974617,0.23135202664833618
GO_POSITIVE_REGULATION_OF_RNA_SPLICING,0.23445916930073496,0.1630015216839343
KAYO_CALORIE_RESTRICTION_MUSCLE_DN,0.2347489332099203,0.11112248307668977
GO_LIPID_MODIFICATION,0.23500472756201443,0.14959780934809702
GO_ENDOPLASMIC_RETICULUM_LUMEN,0.23503665386596964,0.29548763892372876
GO_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS,0.23570573773515024,-0.06329254082252882
GO_REGIONALIZATION,0.23574758499479928,0.11701583024785292
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS,0.23607624104676342,0.2029459397354551
REACTOME_EXPORT_OF_VIRAL_RIBONUCLEOPROTEINS_FROM_NUCLEUS,0.2365863809780899,0.2327949760231736
GO_ENDODERM_FORMATION,0.23753886806679217,0.3167712330359978
KEGG_LYSINE_DEGRADATION,0.2378104717567279,0.3124043887145811
GO_LYTIC_VACUOLE_ORGANIZATION,0.23786091982956303,0.16877709122657447
MORI_PLASMA_CELL_UP,0.2384714627663516,0.29323730600594167
GO_POSITIVE_REGULATION_OF_GENE_EXPRESSION_EPIGENETIC,0.2389167815668718,0.16070472960853802
WAKABAYASHI_ADIPOGENESIS_PPARG_RXRA_BOUND_WITH_H4K20ME1_MARK,0.23930165558382205,0.18921585126394425
GO_OUTER_MEMBRANE,0.24067899931236528,0.2484540038607164
GO_BONE_MINERALIZATION,0.24101018617442796,0.13682234842296156
GO_AMINO_ACID_TRANSPORT,0.2411616165825738,0.2405152488812105
GO_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY,0.24187081335354216,0.1475344701814826
KEGG_DILATED_CARDIOMYOPATHY,0.24218614776196784,0.17076569808225345
GO_PROTEIN_TARGETING_TO_MITOCHONDRION,0.24293968923054962,0.22409254935543876
GO_GLYCOSYLATION,0.2437342893317602,0.3146677237575854
VEGF_A_UP.V1_DN,0.24409664828677435,0.15648822590370595
CSR_EARLY_UP.V1_UP,0.24429424878896797,0.17179214932038062
GO_NUCLEAR_MEMBRANE,0.24473593723252943,0.20891336841378055
GO_MONOCARBOXYLIC_ACID_CATABOLIC_PROCESS,0.24579693695943852,0.3096498810427643
GO_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME,0.24630660029949927,0.18754494224217855
GO_TRANSPORTER_ACTIVITY,0.24632628153646674,0.23682836536342916
GO_LIGASE_ACTIVITY_FORMING_CARBON_OXYGEN_BONDS,0.24652088389092366,0.36580410686310333
GO_NUCLEAR_OUTER_MEMBRANE_ENDOPLASMIC_RETICULUM_MEMBRANE_NETWORK,0.24701031806598958,0.30283515812971906
GO_ACTIVE_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.24727249735190737,0.27614550349890665
P53_DN.V1_UP,0.24780745183686703,0.38510896574817693
REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS,0.2480092100268207,0.1516285600875721
GO_THIOESTER_BIOSYNTHETIC_PROCESS,0.24854348037119708,0.27715366156465837
GO_PRE_MRNA_BINDING,0.24925989774117763,0.15350366890440215
CADWELL_ATG16L1_TARGETS_UP,0.24966364533970406,0.14057783270853935
GO_NEGATIVE_REGULATION_OF_MRNA_PROCESSING,0.25026518490875055,0.19768018243359486
REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL,0.25047396127984783,0.11517478053548093
REACTOME_CELL_CELL_JUNCTION_ORGANIZATION,0.25154301262105483,0.2316726961684329
GO_NCRNA_PROCESSING,0.25164838821142127,0.12975721431839599
GO_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.25173029014472226,0.25816595829368677
KRAS.600.LUNG.BREAST_UP.V1_DN,0.2525030396071188,0.1573217748317204
REACTOME_LAMININ_INTERACTIONS,0.2525505299416304,0.5131199399993379
AKT_UP_MTOR_DN.V1_DN,0.25371507393392645,0.11104381944713353
REACTOME_SUMOYLATION_OF_CHROMATIN_ORGANIZATION_PROTEINS,0.2554864016724731,0.20776497392964796
GO_MEMBRANE_LIPID_BIOSYNTHETIC_PROCESS,0.2555824114156829,0.3086877841838094
REACTOME_SUMOYLATION_OF_DNA_REPLICATION_PROTEINS,0.2555899710078243,0.18734485560181993
GO_FLAVIN_ADENINE_DINUCLEOTIDE_BINDING,0.2560705168879376,0.2626084091774989
TBK1.DF_DN,0.2563541275575458,0.21363967265745812
REACTOME_SUMOYLATION_OF_UBIQUITINYLATION_PROTEINS,0.25636245522525647,0.2269695026508664
GO_ENDOPLASMIC_RETICULUM_GOLGI_INTERMEDIATE_COMPARTMENT_MEMBRANE,0.25638829911325084,0.3402100431946815
REACTOME_NUCLEAR_PORE_COMPLEX_NPC_DISASSEMBLY,0.2565488316525662,0.1881806416582412
NGUYEN_NOTCH1_TARGETS_UP,0.2567459431892892,0.2781418930272228
REACTOME_NUCLEAR_IMPORT_OF_REV_PROTEIN,0.2567755231079966,0.24144792288527392
GO_RIBOSOME_BIOGENESIS,0.2571435329759244,0.20593458392651356
KEGG_TRYPTOPHAN_METABOLISM,0.25739655053604693,0.2575050766651449
GO_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.2577809308734356,0.2718760440070422
GO_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME,0.25802364648321086,0.1664660607507294
GO_ANCHORED_COMPONENT_OF_MEMBRANE,0.26064978928130866,0.22535026427147212
GO_CATION_CHANNEL_ACTIVITY,0.2607346151134087,0.16021434157847456
GO_NCRNA_EXPORT_FROM_NUCLEUS,0.2608948010494667,0.21629583865321486
GO_MITOCHONDRIAL_MEMBRANE_ORGANIZATION,0.26113577285811457,0.15927745396702195
GO_PURINE_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS,0.2615584184839261,0.04304817874757127
REACTOME_SUMOYLATION_OF_RNA_BINDING_PROTEINS,0.26385889692415676,0.23779254334171063
REACTOME_SUMOYLATION_OF_SUMOYLATION_PROTEINS,0.2641015129307256,0.24390820166050142
REACTOME_PROTEIN_LOCALIZATION,0.26455930707775993,0.334170113536028
GO_IMPORT_ACROSS_PLASMA_MEMBRANE,0.26481210445542447,0.32160814539720456
GO_PRESYNAPTIC_ACTIVE_ZONE,0.2649073056900853,0.14970394996450678
BURTON_ADIPOGENESIS_5,0.2656837801983322,0.2836870580477791
GO_INTRINSIC_COMPONENT_OF_PLASMA_MEMBRANE,0.2660616523780618,0.2588747875141751
STEIN_ESRRA_TARGETS_UP,0.26723221215861986,0.20852178735532856
REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT,0.26825311277737085,0.2693920397391716
REACTOME_INTERACTIONS_OF_VPR_WITH_HOST_CELLULAR_PROTEINS,0.26884012746976543,0.25112516753128306
GO_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES,0.268859108218634,0.19361521605012894
GO_ELECTRON_TRANSFER_ACTIVITY,0.26911381152771185,0.21336313033686646
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC,0.2692494271751594,0.2738814455193413
GO_CORNIFIED_ENVELOPE,0.27022480740506166,0.3597095804672766
REACTOME_TRANSPORT_OF_MATURE_MRNAS_DERIVED_FROM_INTRONLESS_TRANSCRIPTS,0.2702765944775525,0.2527747030451892
GO_LIPID_OXIDATION,0.27061286549193153,0.2940450207632583
TARTE_PLASMA_CELL_VS_B_LYMPHOCYTE_UP,0.27146727036400153,0.2687510542870391
REACTOME_TRANSPORT_OF_THE_SLBP_DEPENDANT_MATURE_MRNA,0.27171323269435255,0.23846999260085125
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION,0.2718318633095864,0.4237883772899629
GCNP_SHH_UP_EARLY.V1_UP,0.2720009415182212,0.14424062132643933
GO_PASSIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.27282336105408006,0.20579837556678698
REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,0.2732642573927445,0.38190649263780607
GO_PROTEIN_N_LINKED_GLYCOSYLATION,0.27341619441670045,0.3178932767649395
GO_ATP_METABOLIC_PROCESS,0.2749912272231736,0.16684822968818908
GO_MITOCHONDRIAL_TRANSPORT,0.2757788785937231,0.20573719459938314
GO_POSITIVE_REGULATION_OF_MRNA_PROCESSING,0.27962109044578787,0.17407159526250957
REACTOME_NUCLEAR_ENVELOPE_BREAKDOWN,0.27989623293576316,0.17401042618038964
KEGG_FATTY_ACID_METABOLISM,0.28014940088238866,0.37246227007511573
ATF2_UP.V1_DN,0.28024341239219586,0.26853697350231837
PRC2_SUZ12_UP.V1_UP,0.2803754093899653,0.1984614216972102
GO_MRNA_CIS_SPLICING_VIA_SPLICEOSOME,0.28053811720558075,0.19407860207173688
GO_NEGATIVE_REGULATION_OF_RNA_SPLICING,0.2809431618522964,0.17821120793384435
GO_ANION_TRANSMEMBRANE_TRANSPORT,0.28369159249554865,0.2931500694792954
GCNP_SHH_UP_EARLY.V1_DN,0.28406669400162193,0.23244205364047812
KEGG_CELL_ADHESION_MOLECULES_CAMS,0.28409499256338355,0.15315933787649355
GO_DRUG_TRANSPORT,0.28478756002240857,0.23160718841944644
P53_DN.V1_DN,0.2856441343045819,0.22284600389079764
GO_RRNA_METABOLIC_PROCESS,0.2878538451881095,0.22294856940846353
GO_CLEAVAGE_INVOLVED_IN_RRNA_PROCESSING,0.2880871942556977,0.23961182522062832
AKT_UP_MTOR_DN.V1_UP,0.28837619585887114,0.29937135981061747
GO_RIBONUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS,0.2886924125396977,0.03413876662407434
REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,0.29223069597073514,0.352164823822948
GO_HETEROTYPIC_CELL_CELL_ADHESION,0.2946656987403578,0.25645635148023394
ESC_J1_UP_EARLY.V1_UP,0.29514622418858233,0.27825507378440134
REACTOME_REGULATION_OF_GLUCOKINASE_BY_GLUCOKINASE_REGULATORY_PROTEIN,0.2956922727784633,0.27487200837572634
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.2963218030329018,0.243878553110133
GO_MATURATION_OF_SSU_RRNA,0.2971096120578191,0.2196190826845487
PRC2_EED_UP.V1_DN,0.2973617936507097,0.09261859502568455
REACTOME_SLC_TRANSPORTER_DISORDERS,0.2982066174280046,0.28363947026883135
REACTOME_PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE,0.3003444962949724,0.32841576765680514
GO_MITOCHONDRION_ORGANIZATION,0.3008275543065069,0.18282940838551962
GO_PROTEIN_TRANSMEMBRANE_TRANSPORT,0.3020135699953064,0.32319308685625636
KEGG_CITRATE_CYCLE_TCA_CYCLE,0.30219548678359864,0.3454174918424454
GO_FATTY_ACID_CATABOLIC_PROCESS,0.30235043963404895,0.3431766692910304
GO_PROTON_TRANSPORTING_TWO_SECTOR_ATPASE_COMPLEX,0.3032075485688108,0.09298473333541683
GO_STRUCTURAL_CONSTITUENT_OF_NUCLEAR_PORE,0.30962255521726884,0.2452079200908911
GO_RIBONUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS,0.31017393824502615,-0.024476327455293916
GO_FATTY_ACID_BETA_OXIDATION,0.31158892989422515,0.3624134273976908
GO_CALCIUM_ION_IMPORT,0.31185282891925775,0.26287434362876044
HALLMARK_INFLAMMATORY_RESPONSE,0.3144677559944395,0.2991805728297944
MTOR_UP.N4.V1_DN,0.31851923212962086,0.1432499424627378
GO_MITOCHONDRION,0.3197270752590573,0.2730965041323693
GO_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES,0.32102034215271913,0.17583059896477568
NOTCH_DN.V1_DN,0.32173657254568927,0.15210708884613716
GO_MATURATION_OF_5_8S_RRNA,0.3219081889164607,0.3018451242598893
RPS14_DN.V1_UP,0.32210063681790835,0.08146188426441853
KEGG_HUNTINGTONS_DISEASE,0.32313569579498524,0.17731345560601755
GO_ELECTRON_TRANSPORT_CHAIN,0.3237205066885376,0.26039338498409076
PIGF_UP.V1_UP,0.323881294903667,0.24787224729250132
GO_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.32477169458751076,0.2775610040794907
GO_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.3272748038498573,0.2535462444882001
GO_MITOCHONDRION_MORPHOGENESIS,0.3288398171856801,0.25481226520299155
GO_NEGATIVE_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME,0.32900054532505224,0.18915192382596566
GO_ENVELOPE,0.3290357281870074,0.2829056090558385
GO_ORGANIC_ACID_TRANSMEMBRANE_TRANSPORT,0.3309486320005425,0.30552105196813645
E2F3_UP.V1_DN,0.3313137047101344,0.26387950724765513
GO_POSITIVE_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME,0.333871296186945,0.18869186409084324
GO_TRICARBOXYLIC_ACID_CYCLE,0.3348432140448314,0.3703510153351693
GO_ENERGY_DERIVATION_BY_OXIDATION_OF_ORGANIC_COMPOUNDS,0.3361126609416748,0.20407849674130685
KEGG_ALZHEIMERS_DISEASE,0.3368280660430651,0.19825563589701958
MTOR_UP.N4.V1_UP,0.3376818746925012,0.1733126449729222
IL21_UP.V1_UP,0.33859390615727913,0.2693632076597969
GO_MATURATION_OF_5_8S_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA,0.33903837828858596,0.30850058064771135
GO_MATURATION_OF_SSU_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA,0.34188284165461585,0.272244487450186
REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM,0.34219739990876197,0.426736836527209
PRC2_EED_UP.V1_UP,0.3451376463401587,0.19602172404690157
NRL_DN.V1_UP,0.3452323675946827,0.15447056385777863
ALK_DN.V1_UP,0.34566874185079544,0.1612227541564667
PTEN_DN.V2_DN,0.34841344389502493,0.10519705836130123
GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_NAD_P_H,0.3523010757059415,0.20577075046904006
ESC_V6.5_UP_EARLY.V1_UP,0.3525663610725503,0.08361071490737608
KRAS.KIDNEY_UP.V1_UP,0.3548309213099494,0.04659829372660176
KRAS.300_UP.V1_UP,0.3571642253462759,0.1831867433514206
MOOTHA_FFA_OXYDATION,0.3572447299565927,0.406237585623733
GO_BRANCHED_CHAIN_AMINO_ACID_METABOLIC_PROCESS,0.35730750776699766,0.45644715193834984
GO_PROTON_TRANSMEMBRANE_TRANSPORT,0.35747471646778956,0.2300807510873242
GO_MATURATION_OF_LSU_RRNA,0.3579460631837213,0.2674326951076944
MOOTHA_MITOCHONDRIA,0.35804946718006225,0.3303425591772519
MOOTHA_HUMAN_MITODB_6_2002,0.35820278338511213,0.3296383453244403
GO_ANION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.35896860784366885,0.32472015927441655
REACTOME_MITOCHONDRIAL_BIOGENESIS,0.3635527561151484,0.10939165144523433
ESC_J1_UP_LATE.V1_UP,0.3645369171240058,0.4048868433293181
GO_INTRINSIC_COMPONENT_OF_ORGANELLE_MEMBRANE,0.36502514449334017,0.358785531749693
PKCA_DN.V1_DN,0.36595694624786956,0.19337838827068066
GO_INTRACELLULAR_PROTEIN_TRANSMEMBRANE_TRANSPORT,0.36692165910264846,0.3345050895777543
GO_INTRINSIC_COMPONENT_OF_ENDOPLASMIC_RETICULUM_MEMBRANE,0.3678293100356672,0.35878739465816245
GO_AEROBIC_RESPIRATION,0.3697304609649998,0.3026418616759097
HALLMARK_ADIPOGENESIS,0.3747368496615214,0.5257863194804006
GO_MITOCHONDRIAL_MATRIX,0.37900386584531515,0.36964404744304075
KRAS.600_UP.V1_DN,0.3793437071678597,0.13690367010345203
GO_PRERIBOSOME_LARGE_SUBUNIT_PRECURSOR,0.3796923050221062,0.2906629520038372
GO_MITOCHONDRIAL_RNA_METABOLIC_PROCESS,0.37970653305229596,0.33213193128555635
GO_SECONDARY_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.38299302152432513,0.2969082999751095
REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE,0.38618523262493254,0.42699211584246116
GO_MONOVALENT_INORGANIC_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.3862521361401695,0.22818246409803225
MTOR_UP.V1_DN,0.3865982043907955,0.1720714781742974
GO_PROTON_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.3868918277242091,0.23517365000329427
REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL,0.39000985634985363,0.32831132127305995
WNT_UP.V1_DN,0.3907123232422019,0.2200215355467656
WONG_MITOCHONDRIA_GENE_MODULE,0.39207369775341033,0.34282483687351134
GO_ANTIGEN_BINDING,0.39344351424491897,0.0032761184530077586
GCNP_SHH_UP_LATE.V1_DN,0.3940262500426666,0.2571244150546847
GO_ORGANIC_ANION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.400366902405734,0.31990267758628016
GO_CELLULAR_RESPIRATION,0.40276417818045673,0.3011462511297386
REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT,0.4035661054843363,0.3583787522336279
DCA_UP.V1_DN,0.4038791011973185,0.14791296304294071
GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_NAD_P_H_QUINONE_OR_SIMILAR_COMPOUND_AS_ACCEPTOR,0.40727614770054427,0.27233250691854377
KEGG_CARDIAC_MUSCLE_CONTRACTION,0.4075799271061107,0.25329077924100785
GO_MITOCHONDRIAL_ENVELOPE,0.40767145325005477,0.34204854442383026
GO_INTRINSIC_COMPONENT_OF_MITOCHONDRIAL_MEMBRANE,0.41443692095629114,0.4248999255186221
VEGF_A_UP.V1_UP,0.4145921857280651,0.07034493261069143
GO_REGULATORY_RNA_BINDING,0.4160789784191209,0.05989836708493017
KEGG_OXIDATIVE_PHOSPHORYLATION,0.41647321560984557,0.2601486129821463
ESC_J1_UP_EARLY.V1_DN,0.41827574998661604,0.09496085261274681
KRAS.600.LUNG.BREAST_UP.V1_UP,0.42151784029434924,0.1327925278270161
REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT,0.42196308647195824,0.3439231916591441
GO_SNORNA_BINDING,0.4262397561873376,0.20789330406931106
GO_OXIDOREDUCTASE_COMPLEX,0.4285298925300328,0.33696966849571
GO_ATP_BIOSYNTHETIC_PROCESS,0.4333203855993183,0.07286973398350607
KEGG_PARKINSONS_DISEASE,0.4345424726898429,0.2587997475589627
GO_OXIDATIVE_PHOSPHORYLATION,0.4361806358205081,0.29179082237114834
ESC_V6.5_UP_LATE.V1_DN,0.4374743554963433,0.2119590643802131
SIRNA_EIF4GI_UP,0.4376964554502744,0.3773415278203692
GO_PRERIBOSOME,0.43943120144090364,0.3255499141742187
GO_TRANSLATIONAL_ELONGATION,0.44608631814864164,0.258342409428435
GO_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT,0.44882168305502124,0.32377742307082
GO_RESPIRATORY_ELECTRON_TRANSPORT_CHAIN,0.450756398022363,0.3330109295267693
PTEN_DN.V1_DN,0.451351688623841,0.06567265963227417
GO_NUCLEOID,0.4528228785399836,0.4061515150191351
REACTOME_COMPLEX_I_BIOGENESIS,0.45673324729870246,0.3555265362769016
HALLMARK_MYC_TARGETS_V2,0.45731171719932406,0.4199779924383802
MOOTHA_VOXPHOS,0.45736517852893044,0.30883897400170013
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT,0.46216478204506406,0.3597233125077523
PRC2_EZH2_UP.V1_DN,0.46504458552601785,0.06925851818340366
GO_TRANSLATIONAL_TERMINATION,0.4663747401361688,0.35931196392546766
GO_NUCLEAR_INNER_MEMBRANE,0.4668016572597556,0.3769476672612559
GO_MITOCHONDRIAL_ELECTRON_TRANSPORT_NADH_TO_UBIQUINONE,0.46778049927235066,0.3518465909665771
BMI1_DN_MEL18_DN.V1_UP,0.47455255335350144,0.25457662686169846
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS,0.4753138632749515,0.34905050958435396
GO_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_ASSEMBLY,0.4761605292963664,0.3762667579053598
KRAS.DF.V1_DN,0.47632761013124014,0.19029545340844634
